the_geom;scalerank;featurecla;labelrank;sovereignt;sov_a3;adm0_dif;level;type;admin;adm0_a3;geou_dif;geounit;gu_a3;su_dif;subunit;su_a3;brk_diff;name;mapcolor7;mapcolor8;mapcolor9;mapcolor13;iso_a2;iso_a3;iso_n3;adm0_a3_is;continent;region_un;subregion;region_wb;name_len;long_len;abbrev_len
0106000020E610000001000000010300000001000000E7010000FC0BEE4167E84AC0502C5EF719DD16402C721CF975E74AC0501EE600FEDB16405B23E1BFDCE74AC0B094773BE6E116409CBB30D48CEA4AC0F067831941ED1640A83293088AE94AC030654710D2EE164060864000B9E74AC09FEBE6F19AEC164060496A486CE34AC0FF5400A04BDB1640B7FFFFFA06E04AC020D85F626BC91640D3DCC669BFDD4AC0B0D897A99FBC164018E3816377DB4AC04044B8A699B2164094190D4B09D94AC0303FCB1E61A71640C0375D1492CA4AC040698F3D99781640E4CF7EA408C64AC080C3814957661640D0E89A9E37C24AC0BF69E892B65216405832AA0C63BF4AC040034ED0D5491640C4F6F9A6ABBD4AC0206681AE3147164074B1713C60B94AC060550280683E16407C0BB71E33B44AC0D084D6C8503F1640502F11F80EAB4AC00F0376B4F82C164024D95132BFA64AC0709FE5E153241640C79BB88C83A34AC0AF8B81C91B2716400B70650FC8A14AC0C039E2DA9A1E1640279FF8A6B39F4AC08F6C2C59FC091640249FF8A6739D4AC0006681AE31FB154080764DFC9C9A4AC00060D603670216409CE78D5B989A4AC0C0D8C2BC5F0E16404C78649AD39C4AC0404B822678111640A04D91463C9F4AC020CD6A59751E16409CCB0860E4A14AC000489EC8EC2E1640400D72B92FA44AC03FB55B0F82331640483623B80EA54AC080F6944613321640D01D6AF24CA54AC06057ABCF0538164004CCF25EFDA34AC000C2FE165D3F1640030B84B6BFA24AC0707B3FE7CE3D16404C9A448536A04AC030B0793ECB31164024B2B7D64F9C4AC01045AF25352516403C3D4AA6BC964AC0CF739CB004191640E479971BE4934AC0C010F02F780E16408848C0EDAB904AC0CF82F18AE20416400838F8A68F8A4AC00FB830597CE31540F0B4A251EA854AC0C0B185AEB1D615407FC1F8A6BF804AC0507982AE91CD15405CB2B9B62C804AC0D0A27246A6D515403840806A4E7F4AC0103DD9449BD4154098A58949887B4AC0B031790885C6154050A78322C1724AC07F932D6F679F1540A8ACD500206A4AC06033339B165E1540D48F19DD3E644AC0D0AD024A7D44154008DF86A160604AC0405629C6C41115401483A35132574AC0E0C8CD0367D714405C894EFC3C454AC06014D203E7501440F895A451D2434AC01F6681AE314B14403706F9A657434AC07F407FAE71481440F4B4A2516A434AC0C02D7EAE1142144014CE4EFC94434AC0AF077CAE513B1440B8F6F9A66B434AC05014D203E7361440DBE3F8A6CB424AC0F08B83AEF13514407FC1F8A63F414AC090BC77AED13714409428F9A6A3404AC05014D203E7361440C07CF8A6673D4AC020E279AE912814407CC1F8A67F334AC0EF6581AE31E51340A8444EFCA4304AC0D0077CAE51BF1340CFC7A351CA314AC0C0C8CD03679513401F9FF8A6732F4AC04FD52359FCA01340CC124FFC2C2C4AC0FFB730597CC51340EC4AF9A66F294AC0F0C8CD0367CD1340AC444EFC64264AC030FB2559BCC713404451A451BA234AC0107982AE91B9134004B2F9A6D3214AC00060D60367A613405C3EA3511A214AC040ABDA03E7911340A4444EFC64234AC0B08B83AEF16F134014CE4EFC14284AC0A0AF21593C3E1340C87CF8A6E72B4AC03FA976AE710B134014CE4EFC942B4AC0906C2C59FCE51240DCE3F8A6CB2A4AC0906C2C59FCE51240249FF8A6732A4AC0B02D7EAE11F41240E4E3F8A68B294AC0F08B83AEF1FD1240603EA3519A284AC0F0077CAE51051340C0F6F9A62B284AC09FEECF03270C13407CC1F8A67F274AC0B0EECF0327261340BBF6F9A66B264AC04014D203E740134018CE4EFC94244AC00FB830597C511340F395A451121F4AC080922E59BC6C1340F04AF9A6AF1D4AC080407FAE718013400CB2F9A6531B4AC020B830597C771340E84AF9A6AF184AC0D02D7EAE11661340DCE3F8A68B164AC0A09675AE11511340E7B4A251AA154AC0C0C8CD03673D1340F0B4A2516A144AC0A0B185AEB12E1340DBE3F8A60B0C4AC00F9F84AE51081340289FF8A6B3074AC0BF6C2C59FCEB12409428F9A623034AC030CF78AE31C61240AB8FF9A687FF49C0C08B83AEF19B12400C38F8A60FFE49C0A06C2C59FC7112409428F9A663FD49C08085D8032749124058D4F9A65FFA49C050ABDA03E7F911401C83A351B2F949C09014D203E7D011407B764DFC1CFB49C020CF78AE31A21140BC15F8A683FE49C0C0F47AAEF18A1140F4FF4DFC8C024AC090BC77AED1771140C8124FFCEC054AC0207982AE91551140C87CF8A627FE49C0909675AE11691140AC8FF9A6C7F949C0307982AE917B11405CD4F9A6DFF749C0CF077CAE519111403406F9A697F749C070BC77AED19B11409728F9A663F649C0503AD403A7B7114084764DFC1CF649C070BC77AED1C91140209FF8A633F749C050E279AE915C1240289FF8A673F649C010472A593C81124060D4F9A65FF449C040A976AE719F124064894EFCBCF249C010A3CB03A7A81240E4E3F8A6CBF049C090BC77AED1AB12401883A351B2EE49C080922E59BCA8124014CE4EFC94EC49C040A976AE719F12403806F9A697E649C0F0C8CD0367731240BB15F8A683E549C0007982AE916712407CC1F8A67FE649C070BC77AED15B1240AF15F8A603E349C000472A593C351240F44AF9A6EFE149C020FB2559BC1D12405C894EFCBCE149C09FAF21593C061240A48FF9A607E149C0DF462A593CE91140F04AF9A6AFDF49C09FEECF0327D41140F495A45192DD49C0A02D7EAE11D411400BB2F9A6D3DD49C04FA3CB03A7CA1140CC124FFC6CDE49C0DFF47AAEF1C21140A48FF9A607DF49C0002128597CBE1140F795A45152DF49C0D09675AE11BF11401C83A35132DF49C0006681AE31B7114088574FFC84DE49C000F57AAEF1A611401338F8A68FDD49C0E0F47AAEF1981140CC124FFC6CDB49C060922E59BC941140E0E3F8A64BD949C0202128597C92114003B2F9A653D849C0D09E84AE518A11403306F9A6D7D849C0B08B83AEF17B11407BC1F8A6FFD949C0A0AF21593C741140C4F6F9A62BDB49C080AF21593C6A114080C1F8A6BFDB49C0207982AE915511403C51A4517ADB49C000FB2559BC431140F44AF9A6AFDA49C0107982AE91331140BCF6F9A6ABD549C050ABDA03E7F710401038F8A60FD449C0102128597CDE1040CBC7A3514AD349C030E279AE91C2104004B2F9A613D349C0B06C2C59FC9B104083574FFC84D349C050D52359FC7C1040E0E3F8A60BD649C080AF21593C3E1040209FF8A673D749C0CF9E84AE51281040C8C9796904E149C0005E460A95021040E4B4F79A3FE449C08076039DFAD80F40C4305E8115E649C06044FB2888990F4058F5FED432E749C03F51088C11570F40B010A562C8E849C060B49B4EEF200F40CC7BFBB7EEEA49C060C22E4BBAF00E40E46A6D122AF349C0E00076C9935F0E40B48368D828F749C04044F2B44D400E40DF2AAAFF25F849C000C7091145300E400865DC3272F849C0A1E5C381CA1B0E40E34A39C216F849C000D340F9A9F00D40BC53B99054F849C0206BD80626DF0D40280C1E5A6FF949C000412885FFCC0D40906F722F58FA49C0802C7E4E9FCB0D40B7A6FBB74DFB49C06036682CBDCD0D40934A812386FC49C00063225C03C60D409002BEAD84FE49C09F0389EBEDA20D40DB27986E68FF49C061A730338F7B0D4018CFD99565004AC0816DF9FF73230D4084DC183DA2014AC07FE10318EFF30C40D490F69AF9064AC01F69D0E423740C4038953C5F72084AC040862C96183B0C40A0F6ECC37E094AC060B16E0311220C403469AB9CFA0B4AC080CFAF5F100E0C403450A762010C4AC05F480763C5FE0B40F8B0E0CFC70B4AC0801402C6EEEB0B40A4AFC884DF0B4AC080C1275CE3D90B40107C976E2C1D4AC04068E9B4B5140A40FC3D082C791E4AC0A04A56F26FFF09407C2C574727204AC080CB10E8C8F1094054244E702F214AC05F13A55F50F209406B544C702D224AC09FC9484498F50940B4A13088C5234AC040C234E19EF009404884A7FF48264AC00078B0E47BCD0940A8AA0BC9E0284AC000B324BFCC6B0940601868587B2D4AC020F7E2B4753609406C0C90B4502E4AC0A0CD743D3E0E09407433AAFF382E4AC08093165CE3DF084020BB63BBFF2C4AC0E0ABAC0D188708408F9F2FEB352D4AC06061436DA4770840EC1F01F251354AC020877714428A074040D7C6840A364AC000CA7AEB756B074038DF56477C354AC09FF44344E8520740E449C4E790344AC0E0D5BE58963E0740B4CF732F63344AC0A0D4CD81C22D07400C3B43990F364AC0C018C22FCA1F0740946B54AA7B374AC0E0C0FA17BF1707404C1E463687384AC0C0E4BC92F30C07403CB464BB66394AC060A42FF9A9FE06402C4A8340463A4AC000665C2C9DEB0640E0BC722F43444AC0A01B06C6D68405406415A3C511454AC020ABCCCC804605400CF0B3D67F454AC0006C23854F36054024C2A8FF87464AC000019688FC2A0540A46401F229494AC00098D02FDA1B0540971EF71AB3494AC080E4CA69E71105409444722F39494AC0E02C1A00E4FB0440A83C0CC923474AC040FF431BFCC804409C240DC9A4464AC08052453347B10440D7DCD795D7464AC060375E664A960440705EC6E76A474AC000357B666A860440B4D086DD26484AC000AC7503817904404C69D5F8D6484AC02063E2DD31670440EC679351924B4AC0807E325CA309044004665F81414F4AC0DF2350E12EB50340E46D9B8BFA534AC060268F148272034008D1611EAF564AC07F5A0AE8881F034044DE27B165584AC07F241474DEFB024074C5722F965A4AC0009A2B1115DF0240CCE780A3EB684AC00079395C13550240300A732F6E6E4AC040F1EE179F310240906DB2D6A8704AC0A01E801442150240581F9F283A724AC08017FE9C1AE501403BB3193D3D734AC0408B168C89B60140B0C644360F744AC040D2C406CEA30140BF7BED4365754AC03FC7E951DC900140683227B129764AC060113896A08C0140E424BEAD90774AC0E0DA93883C9201400C3B193D33784AC03FC7E951DC9001402476EAA6E1784AC0201EB2BB1F87014010CA4636037A4AC0007C732CAD6E0140B460F1E0D67A4AC060D25744D866014070A4B4D68E7D4AC0E0C951B8D26201409C6B463672824AC01FFE487EB5740140FFCD5647D6874AC040A8723D7E7D01409C255847CE8B4AC0A03B7C88FCB10140FC621CDA828E4AC0E07B17F939C101409C6CAD9CEE904AC0C00064E11EC101406C9E9E285DA04AC020893FB8729201405B88193D5EA24AC03FC7E951DC900140879927B1CDA34AC040D2C406CEA3014050629E28D8A24AC05FB8EB177FC20140F31EEE438EA04AC05F809AC299DF01402BB9F71A099E4AC02028188C19EE014048D986DDF99D4AC020320118FF010240CB9E5D8112A64AC0202F144BF26D02405420227749A94AC0A0291B4B62B5024050940DC95BAA4AC0DFA66E2CFDC3024034E0D9950BAC4AC0A05B584408CC024093D7BDADA5AC4AC0405352B802C8024048B4722FF0AC4AC0801CAFFCD6BB0240EB6F695873B04AC0000C284BE275024090FCDFCFF8B14AC0A08FAAE46B64024050AA5AE474B64AC0200EAC5FC0490240B4169F2827BB4AC0807B788F661202403C47B03993BC4AC020C872C9730802400BEF3EFC79C14AC000CA3A6DA40402406C15A3C511C44AC00022F5FFF3F90140A01E21770FC64AC000F4567E95030240B4F18A7A1DCA4AC0DF46D32FCA290240A0F9F0E032CC4AC0E0FBAE70E13002409C6A092C92D04AC060D1AE0DD83302403891E609B0D24AC0806720BF4C3A0240FCF13B5F49DB4AC020F88BEB75750240AC8BFF54FFDE4AC080E21911E5770240EC02A762D6DF4AC080AA9F885C800240584239C2C3DF4AC0A0CCC292038E0240202F87DD77DE4AC09F148DC2E9B50240F48D1CDA61DE4AC0A0517C3DDECA0240EF223625C7DF4AC0E018556DD4EA02408C491303E5E14AC0207BEAB415F30240C70E2B4E48E44AC0800F7966AAE90240C052675886E64AC080FBB3D39AD40240B06401F2E9E74AC0A0CB30A731B90240143B510D19E94AC00076EC51CC96024068AC0CC95AEA4AC0C098BDF52C7B024044DAED43F6EB4AC0600D0C9DFA730240D396E9A6F3EE4AC0E0EF77887C700240BCC4CA218FF04AC09F791DAE2B53024058379E28B9F14AC0C024D958C63002404C4C7B695BF34AC07FE6058CB91D0240F78A5747F8F54AC000BC0529B02002409FF9E26C69F74AC000857DC933280240CC54439908F84AC0E0F0D3BBEF1D02404072A2C528F84AC00014607EC5EB0140C3C82EEB1AF94AC0E097C7BB9FC601403C51E46C61FB4AC0E0AEE6DDB1AC01402C5677CCC3004BC00025E2CC008E01406FC837C27F014BC0A0519CFC4686014060217B69BC024BC0C0FF1EF9D971014050D09D2895034BC0007D6555B96D014010AEF1E041044BC0BF14AD8152710140F83D24148C054BC0C07D72DA74800140ECB7FBB733064BC000BA54D0AD8201402079CB21DE084BC040BA46F9B9810140B0CF5747D0094BC0801BDD92337801404C645E81C70A4BC0E01568A0C75A0140DC50092C990C4BC060C5CC690F0601408CDBDB32420E4BC0001B0F3A11EA0040681FBE81460E4BC0A0AD3C9F06EA0040F3FB53AA44114BC040858FB1A8E2004054A59D28F6124BC05F25DD6947EA004088A1EF4325144BC08098E90626F900407B11695822184BC07F281329604A0140DC442314E5184BC020C05A55F94D0140E773A3C5E21A4BC080B762A0E74A0140183717A0691D4BC0FF3663C903420140CC9B6E928C1F4BC0A0C1079D7A3601403C44B3D6C3214BC0BF3F24747E2F0140E8FB37C231284BC0FF61477E253D01409075965153294BC0804031F9394201406F7E01F2E22A4BC080B4A8D3AA4F0140185C2B4E332E4BC0807D80B168810140C0E6FD54DC2F4BC020893FB8729201403CE12414B5304BC0E0CEEFDDE19401401C57B4D6A3314BC080D0C5580692014018814D7086334BC0A0C513D7B793014097B5A662AB344BC06052A981029901400B42A4C5AA364BC0A0EE66F23FA801407C3540FC8B374BC0E0AEE6DDB1AC01407058BEAD023D4BC0408B168C89B60140AC41AD9C0F3F4BC0E081470A1BC8014080E7C14A76414BC0808B75778BF20140C819D45BDC454BC0007C93EB15260240A4CEE26C4A464BC01F9A34854F3C02402B30D25B61434BC040077C4EDF4202403C998440AB454BC0007A380ADB660240807AE36C46484BC0806B1F74CE840240D89A5BE4484B4BC0A0616CA0479802409CB45BE4C14E4BC020929C14329C02404448ED43B34C4BC040B13C5C33C40240F83CCB21D94A4BC0800BDAEE62C90240908C20778C464BC0E0290D746EB40240770727B10A444BC0E03BE12FAAB80240E8989B8B99424BC0DF14B6F58CCA024058409551273F4BC0A0F7FD1025560340948A601EDD3D4BC0C0A91F85FF61034097DC42997E3C4BC0E0321711F56D03407CB99A8BAB394BC0001E89887C6E0340FCB58F17BD374BC000DF0874EE720340F0221A3D34364BC0605E1622C67C03409428473614304BC00061688FC6DE03408CDBDB32022E4BC020526A55691004401C3565BB03294BC0E07AC18172DA0440E7296DF585244BC080F47A4E7F6C0540D011520D341B4BC08065581B1C360640B438D25B341A4BC0E040BFD38A550640C310DD322E184BC060BF9AD3CAB40640705BBB1052174BC0C050A6C2B9C5064070C84536C9154BC0809125850FD30640143A140379174BC0607CCE062EE90640700FC5E745184BC04004E2400BF70640772B0CC97D184BC0C0B51F63CD0407404C8AA1C567184BC05F825E55491A0740F090193DF1174BC02080B10DC8310740EB26621E2D164BC0A057D98B295B074070C84536C9154BC00014C92F3A670740A0D53525DC144BC05F64A670E1A507409CB5A662EB144BC0802D474408C2074018CB75CC99154BC00017E3406BC50740B8408C7A02174BC0C0E1598FB6DE074090B3D895B2174BC020C964F27FFB07403326D6F838164BC0801E801442090840DF276758A7154BC0209DB747F51508409B69B039DF154BC0A05B98C2D9320840138466BBA8164BC0406BF6402B64084024801EDAEF164BC060025A1BAC6908407B11695822184BC00057753D6E7708404C8AA1C567184BC01F4CC3BB1F790840488EE9A620184BC0E0DF7AA0578408401C58FF548D174BC0A08A88B1388B084014799351F8164BC08088CEE4FB8F0840138466BBA8164BC0E00A965F10950840442432885C164BC0003DFC8B59C00840C4BBE16CAA164BC0201B386DB4EE0840D050FBB70F184BC0DFF782773B0C09405CCF7C06081B4BC05F38D906EE040940C4EEA9FF60184BC0C0B23296C06C094024A4F57D99164BC020B0CA2FCA9A0940DC752B4EEC114BC000D41674CEF50940F4FB7D06A10E4BC01F63D55876480A4054D7C0CD570A4BC0E0FE35A279790A40A86B621E450A4BC09F01834E4F7A0A40603AC5E7E4084BC08060A3AADE9D0A40E001241407084BC080FA489608C60A409044722FB9074BC0203A0D3AE9E90A40A4AA0BC920074BC080D02E0A7B050B405C633D5F7A024BC060B374A0AF520B4053D8574763004BC0FF37DE69A7A40B404CD26BF5CD004BC0A0A2CE818A3F0C40B45DF47DC7FF4AC000BF066395950C400FE97C06C1FE4AC0C1E44FD0FDC30C40B8EBAC9C91FE4AC0A0319C7051E30C4064A2E60956FF4AC07F43A73624FD0C40B4CD97EE20014BC000B90111751A0D40E7E2ED4349024BC0E08CC0F5B4210D40CC5291B4A2034BC0418E0F855F1E0D40B8A2A5620B054BC001F816E870170D408376C5E769064BC08023097486130D40243733887C064BC020D5B1D3DA1F0D40B0F32EEB79094BC0E087400AAB680D405C320BC9160C4BC08067DC2FFAF90D40E806B773690D4BC0C17A368577100E402C0D8C7A10104BC0207ABFF5544F0E408CDAAC9C6B114BC040025A1BAC5D0E4070C84536C9154BC0A001834E4F720E40D89A4D703F174BC0DFBEDD2FF27C0E40080D0E66FB174BC0A08855D075840E40FC45C24A47194BC0A000F1627D9D0E40D072048F801A4BC0E05289C299C50E4008AA8D17761B4BC0803C4EF29FDD0E404C659B8BE71B4BC0613272EB75DC0E407CA21066721C4BC0609ADADDF9ED0E40B8A5A2C5DA1E4BC060B9E6B4C5020F403402F1E005224BC05FE5B19955610F408CB71203E2224BC05F112ABFAC6F0F405C854636AB244BC05F39207496860F4040DDEAA685254BC0E06257E136990F40700E88DDE5264BC0005ED7F52CE00F400C67B873B4274BC08053AB0D20F40F4007D8D0BE132C4BC01043164B8C191040A88193514B2D4BC0AFF7C22FB82A1040EC40E9A6752D4BC04FF531961E4410402B0A732FEE2C4BC0503F22220C541040BB792DEB352B4BC070AD70DA727710400C7F8D17D72A4BC0D081E4B4DF861040E7BC8E17562B4BC070AFA5D3FC9B1040906B38C2A82C4BC0B0BA28F95FA41040F81BE36CF5304BC0F063D9A3A2AD104008E647D38B324BC0908D3F6D2EB6104047D7C6840A344BC0307733F91FC41040A4F5C4E78C344BC07F978E5F96D5104034032EEB25334BC0D064537EB7E81040BFEF02F253324BC08014A03642FA1040EC89E26C72324BC040D4562C4B141140E0DD3EFC93334BC000A4EADD734011404BD24F0D7B374BC09F36686668811140FCFD1303B4394BC07093274BD8EF1140B060F1E056394BC0004EF728C60912404B1AFE54CE364BC0C04F3AF9432F1240F0221A3D34364BC02FD65CC9E9401240F0221A3D34364BC030981F85D96A12409C1F5E816F364BC030970CD7D5761240A392449907384BC08090491B4E981240344C27B122384BC03098FFC570B1124054EE96EEB2374BC0101E3E44FEC41240FCB58F17BD374BC040F6B4E46DD61240E81C048F42394BC0C015A50D52E91240E47547367F3A4BC010E00000EEEE12401BC7732FD03B4BC0C03F0BD7DDF11240A3F6E509DA3C4BC05023635587F71240A8F0F9B7443D4BC020EE733D50051340A8F0F9B7443D4BC050F60300C2831340EB6E2C4E133E4BC060DF7E772D92134080E8F0E04C3E4BC000DAEFEEA09C1340AFD1092CB63D4BC0F0D9C092B5A613405BF5F71A4E3A4BC010BC9A25C9B91340FCFD1303B4394BC070F11DAE35BF1340739D53AA73394BC010B7DC4051CE1340B810B3D6913A4BC0905AAE8124F71340A0F60F66363A4BC08023F7C5BC0814402CDC59E46C394BC06F77B581E01814406C5BBB1012374BC0AF49B947AB3614409428473614304BC0F07B3AD0A375144068ABB3D6A72F4BC070C5E0A3F67B14409C908440582F4BC05026275C8D871440389215A0C62E4BC0C04B8A5F168E144004C71103CE2C4BC0109376662C99144068306758FA2B4BC0209F64C921A014409C45E7097F2A4BC070574B7EE7C81440AF4A741F0B294BC0705D1BA68DD9144074C291B4D9274BC0C014C1BB39E71440E0DC01F273224BC040A715118B131540C4EEA9FF60184BC0EFA39AFC904D1540E4E5D42FE2154BC0C0A9A1B7BC641540583EA3519A114BC090B185AEB1701540CC7CF8A6A70D4BC0B09E84AE51861540DCE3F8A64B0A4BC020FB2559BCA11540F095A451D2074BC050D52359FCBE154058894EFC3C044BC0207982AE91051640ECB4A251AA014BC0007982AE91291640C3F6F9A6EB004BC0207982AE913B1640A8A32A66F7FE4AC05005425F38A51640105E53F7B3FC4AC02082D4FDCEC41640C8F7E4D82FFA4AC0C0D6319F8DE71640A380C072E0F84AC0F04AC41C83FA164064B425108EF74AC0104643C6A3FA1640CFAC4333E4F14AC0D0124C86FAF31640A44F40E0EFED4AC0CF13015660EF16400348CDE7F4EA4AC0703CC7BF50E51640FC0BEE4167E84AC0502C5EF719DD1640;0;Admin-0 map subunit;4;France;FR1;1;3;Geo unit;France;FRA;1;French Guiana;GUF;0;French Guiana;GUF;0;French Guiana;7;5;9;11;GF;GUF;254;GUF;South America;Americas;South America;Latin America & Caribbean;13;13;6
